SENDER,RECP_NAME,AMOUNT,CURRENCY,TYPE,TIME
company D,a1be2af9464799010ae6e33e74c539c3,2008540.0,HUF,other,2019-03-01 09:18:37.027
company D,099ff9f1019c4f8c7d93060d0f39dab2,300000.0,HUF,other,2019-03-01 09:18:37.090
company D,f76c077668ebfb91b3e2d69f6ef9aa1a,44983.0,HUF,other,2019-03-14 13:49:34.017
company D,5d796be318d734ef7e04cdc9fd4e4d7e,5817.0,HUF,other,2019-03-01 09:18:36.963
company D,49ff4c9db30a26368af5c76641e090ba,577850.0,HUF,other,2019-02-28 15:53:11.227
company D,590df9a4bee32ff0421d9c3d3f7203ef,1595679.0,HUF,other,2019-03-01 09:18:36.873
company C,4399b0557095a54ac4fb808d2559f494,889000.0,HUF,invoice,2018-11-14 08:35:35.780
company C,4399b0557095a54ac4fb808d2559f494,889000.0,HUF,invoice,2018-11-14 08:35:35.827
company C,4399b0557095a54ac4fb808d2559f494,889000.0,HUF,invoice,2018-11-14 08:35:35.877
company C,88061ccac93742fd333a63f73bb2ac6d,450000.0,HUF,invoice,2018-11-14 08:36:41.027
company C,88061ccac93742fd333a63f73bb2ac6d,450000.0,HUF,invoice,2018-11-14 08:36:41.127
company C,88061ccac93742fd333a63f73bb2ac6d,450000.0,HUF,invoice,2018-11-14 08:36:41.077
company C,88061ccac93742fd333a63f73bb2ac6d,450000.0,HUF,invoice,2018-11-14 08:36:41.180
company C,b215d76c1b9560be992b42c56332c667,88900.0,HUF,invoice,2018-11-14 08:44:51.997
company C,b215d76c1b9560be992b42c56332c667,88900.0,HUF,invoice,2018-11-14 08:44:51.963
company C,b215d76c1b9560be992b42c56332c667,62230.0,HUF,invoice,2018-11-14 08:44:51.757
company C,53cd8e076f87ad244992f190738efb90,657000.0,HUF,tax,2018-12-31 07:35:20.930
company C,bc9585782aa3d273bcfce466f9a572f0,500000.0,HUF,tax,2018-12-31 07:35:20.780
company D,37dee58a72c11fb60a159ca627596c4b,50800.0,HUF,other,2019-03-29 11:12:48.237
company D,b32314825ccf104d9d494f5df864088f,579084.0,HUF,other,2019-03-29 11:12:48.273
company D,a1400863e1bf0ed5e239f0cebac0d08f,1500000.0,HUF,other,2019-03-29 11:12:48.267
company D,378c3cc2d188d81d4741d2bb894112dc,503892.0,HUF,other,2019-03-29 11:12:48.257
company D,19a7218eb815f3851235f3be833d5a5c,5126355.0,HUF,other,2019-04-01 09:08:01.073
company D,0b5db777f2651806a50b95afb4bf85ef,158750.0,HUF,other,2019-04-15 09:58:12.613
company D,b86edcd75d171039bd805d167d84488f,38100.0,HUF,other,2019-04-08 09:28:30.363
company C,a4a784f1711e456f9a5f8e40a73c2874,169000.0,HUF,tax,2018-05-03 13:02:26.070
company C,91d482cc280baa037b65487d5454da10,179000.0,HUF,tax,2018-05-03 13:02:26.137
company C,8775e74b8ee8d3ac52cf82ec402c80e8,156000.0,HUF,tax,2018-05-03 13:03:26.237
company C,5a30deed5ffd63e2630ad4380b447a5f,388000.0,HUF,tax,2018-05-03 13:04:26.593
company C,ec34e592e6508c69a435bba963b6d8e5,30000.0,HUF,tax,2018-05-03 13:04:26.783
company C,3a10662b4559bf63392435abfb07ec2f,197000.0,HUF,salary,2018-06-01 07:07:26.623
company C,65f1a7d51d629fcb9823aa81da379c1d,120032.0,HUF,salary,2018-05-30 15:17:19.353
company C,2fe83fefd5082668a6c3069a0ffd489b,166250.0,HUF,salary,2018-05-30 15:17:19.340
company C,b75853b76cb09249107597c2c5f9ffa8,564500.0,HUF,salary,2018-07-20 08:46:22.967
company C,3e0e110d01129540707c5dd6a95e9517,152950.0,HUF,salary,2018-06-01 07:07:26.673
company C,579a00d7827f82071411fffd6cc9335a,132988.0,HUF,salary,2018-05-03 13:09:28.443
company C,8fa2a19715bbca3d9f7a566950a56ddf,5440.0,HUF,salary,2018-06-01 07:07:26.657
company C,cd23a32f6837612a943cbb152ee881b1,7996.0,HUF,salary,2018-06-01 07:07:26.637
company C,8fa2a19715bbca3d9f7a566950a56ddf,695.0,HUF,salary,2018-06-01 07:07:26.690
company C,cd23a32f6837612a943cbb152ee881b1,13136.0,HUF,salary,2018-06-01 07:07:26.647
company C,8fa2a19715bbca3d9f7a566950a56ddf,995.0,HUF,salary,2018-06-01 07:07:26.707
company D,5d796be318d734ef7e04cdc9fd4e4d7e,39975.0,HUF,other,2019-04-26 10:50:35.440
company D,f76c077668ebfb91b3e2d69f6ef9aa1a,1870329.0,HUF,other,2019-04-26 10:50:35.463
company D,bf676b246160b616d370fb1ebe0d1654,11921.0,HUF,other,2019-04-26 10:54:42.613
company C,9a33cc5e28a588242ad5b1a5ceb013e3,300000.0,HUF,other,2018-04-24 12:13:51.987
company C,9a33cc5e28a588242ad5b1a5ceb013e3,200000.0,HUF,other,2018-04-24 13:47:16.603
company C,e519abca826d2019f502a7f5ae0ab17c,141364.0,HUF,invoice,2018-04-20 08:34:59.407
company C,05ed321cf93c3d70a65636c18d12772d,3581966.0,HUF,invoice,2018-04-20 08:34:59.413
company C,e519abca826d2019f502a7f5ae0ab17c,90065.0,HUF,invoice,2018-04-20 10:39:16.560
company C,4399b0557095a54ac4fb808d2559f494,889000.0,HUF,invoice,2018-04-20 10:39:16.593
company C,4399b0557095a54ac4fb808d2559f494,889000.0,HUF,invoice,2018-04-20 10:39:16.613
company C,4399b0557095a54ac4fb808d2559f494,889000.0,HUF,invoice,2018-04-20 10:39:16.570
company C,4399b0557095a54ac4fb808d2559f494,889000.0,HUF,invoice,2018-04-20 10:39:16.583
company C,88061ccac93742fd333a63f73bb2ac6d,450000.0,HUF,invoice,2018-04-20 10:42:18.013
company C,88061ccac93742fd333a63f73bb2ac6d,450000.0,HUF,invoice,2018-04-20 10:42:18.020
company C,88061ccac93742fd333a63f73bb2ac6d,450000.0,HUF,invoice,2018-04-20 10:42:18.003
company C,ac552d1871f3402773446518ec7ea37d,2032000.0,HUF,invoice,2018-04-20 10:49:20.577
company C,ac552d1871f3402773446518ec7ea37d,2000000.0,HUF,invoice,2019-05-17 13:20:58.440
company C,d34961f56fc82d7804192f17be669d1c,871428.0,HUF,invoice,2019-05-17 13:20:58.453
company C,20c55287f7e8d8f051ba1e0546f41646,107441.0,HUF,invoice,2019-05-17 13:20:58.477
company C,20c55287f7e8d8f051ba1e0546f41646,95224.0,HUF,invoice,2019-05-17 13:20:58.537
company C,032247dd2322518294e9c099680717df,500000.0,HUF,invoice,2018-10-26 07:18:21.173
company C,032247dd2322518294e9c099680717df,375000.0,HUF,invoice,2018-10-26 07:18:21.370
company C,032247dd2322518294e9c099680717df,430000.0,HUF,invoice,2018-10-26 07:18:21.470
company A,c18b450ede5195c5ac19406a5613fe58,85990.0,HUF,tax,2018-05-04 14:14:39.947
company C,29bc6a139098832dd23a0cba416bbe21,285750.0,HUF,invoice,2019-03-26 10:41:00.243
company B,915d64d0debb807845ed668b1b8aa9f3,45874.0,HUF,tax,2019-03-03 17:38:20.023
company D,066d24be76d30970e27980a75e717668,1273271.0,HUF,other,2019-03-08 09:25:46.217
company D,afca46458a6076342d0b9cbb54106b9a,210007.0,HUF,salary,2019-03-08 09:25:46.147
company D,aa21c4ef38566787a811238ff4b437f8,134675.0,HUF,salary,2019-03-08 09:25:46.137
company D,5228b6e075f86a22b50611743db903d4,118003.0,HUF,salary,2019-03-08 09:25:46.160
company C,d2a6bff0056898bc6c3a197bb5eaedf1,1905000.0,HUF,invoice,2019-03-20 13:22:28.103
company C,02f9cfbf6726fc81b476cd2f2bcd1063,4475226.0,HUF,invoice,2019-03-20 13:22:28.087
company C,394cbfdd3b16018b7f55d5efa79d5341,4965000.0,HUF,tax,2018-08-22 11:02:23.630
company D,3ec24a77e8c53f1b87b3edae6b1d1a4d,64680.0,HUF,other,2019-02-12 12:21:56.083
company A,c3e87ea502598dcc38747abbfc0510db,182210.0,HUF,invoice,2018-05-11 07:54:43.507
company D,f0aa57760d4c914066eafd1fcae8c03f,292811.0,HUF,other,2019-04-02 15:22:28.267
company D,f76c077668ebfb91b3e2d69f6ef9aa1a,361156.0,HUF,other,2019-04-26 10:50:35.323
company D,8c8ffe563d90b26a49f6637d0f843a48,9694221.0,HUF,other,2019-04-01 09:08:01.083
company D,bdf4d4e1b3fb0ea5488c404ff3df0be8,16231.0,HUF,other,2019-03-25 15:27:13.987
company D,7bca9405d07ef7f64b4f9c825e8bb5fe,21972260.0,HUF,other,2019-02-28 15:48:04.350
company D,dedc45f473e578cce1dcf4f8fa4a4168,635000.0,HUF,other,2019-03-04 12:56:07.690
company C,d0a7769d7cfc81caaedd802236056cf2,101600.0,HUF,invoice,2018-07-19 17:01:28.717
company C,2b571bf7c8b3c653ce5fc73b59e35f4c,202946.0,HUF,invoice,2018-07-19 17:04:29.890
company C,ac552d1871f3402773446518ec7ea37d,2032000.0,HUF,invoice,2018-07-20 08:15:41.517
company C,032247dd2322518294e9c099680717df,500000.0,HUF,invoice,2018-07-20 08:15:41.407
company D,06d6a1272fab2c27e57f8c92a4ebe598,10569.0,HUF,other,2019-02-19 12:36:42.727
company D,d9a1951c3d4ad461aac3d110ea21ccd8,3595.0,HUF,other,2019-02-19 12:36:42.733
company D,0f287de6d3ce3da95f063b153558a96d,300000.0,HUF,other,2019-03-01 13:28:29.807
company D,5d796be318d734ef7e04cdc9fd4e4d7e,36195.0,HUF,other,2019-04-26 10:50:35.340
company C,9a33cc5e28a588242ad5b1a5ceb013e3,1000000.0,HUF,other,2018-11-20 06:55:58.440
company C,9608ff08f0c6638b891af5b7d7a9d6ab,190000.0,HUF,invoice,2018-11-20 07:01:59.477
company C,9608ff08f0c6638b891af5b7d7a9d6ab,190000.0,HUF,invoice,2018-11-20 07:01:59.493
company C,9608ff08f0c6638b891af5b7d7a9d6ab,190000.0,HUF,invoice,2018-11-20 07:01:59.523
company C,9608ff08f0c6638b891af5b7d7a9d6ab,190000.0,HUF,invoice,2018-11-20 07:01:59.503
company C,9608ff08f0c6638b891af5b7d7a9d6ab,190000.0,HUF,invoice,2018-11-20 07:01:59.563
company C,29bc6a139098832dd23a0cba416bbe21,95250.0,HUF,invoice,2019-03-20 11:29:39.587
company C,29bc6a139098832dd23a0cba416bbe21,95250.0,HUF,invoice,2019-03-20 11:29:39.580
company B,9dbf53be16b891d64e6b4155587a605d,61000.0,HUF,tax,2019-02-19 15:00:35.050
company D,099ff9f1019c4f8c7d93060d0f39dab2,300000.0,HUF,other,2019-02-05 16:11:35.607
company D,f930c36f78132980abb7880fa2634535,50280.0,HUF,other,2019-02-05 16:11:35.593
company D,06d6a1272fab2c27e57f8c92a4ebe598,14092.0,HUF,other,2019-02-05 16:11:35.627
company D,5d796be318d734ef7e04cdc9fd4e4d7e,82037.0,HUF,other,2019-02-05 16:11:35.617
company D,cfaacbc068247d2f021cf8b441348f77,9493.0,HUF,other,2019-02-05 16:08:33.850
company D,5d796be318d734ef7e04cdc9fd4e4d7e,9493.0,HUF,other,2019-02-05 16:11:35.637
company C,cb209dc1783ed163d8571cf64f733686,66000.0,HUF,tax,2018-07-20 12:02:02.247
company C,9a33cc5e28a588242ad5b1a5ceb013e3,1200000.0,HUF,other,2018-07-20 12:41:34.603
company C,9a33cc5e28a588242ad5b1a5ceb013e3,1050000.0,HUF,other,2018-07-20 12:44:39.637
company D,5d796be318d734ef7e04cdc9fd4e4d7e,717531.0,HUF,other,2019-04-02 15:22:28.303
company D,5d796be318d734ef7e04cdc9fd4e4d7e,37711.0,HUF,other,2019-04-02 15:22:28.167
company C,a4a784f1711e456f9a5f8e40a73c2874,157000.0,HUF,tax,2018-06-12 08:52:18.550
company C,91d482cc280baa037b65487d5454da10,170000.0,HUF,tax,2018-06-12 08:57:21.033
company C,8775e74b8ee8d3ac52cf82ec402c80e8,147000.0,HUF,tax,2018-06-12 08:58:26.077
company C,5a30deed5ffd63e2630ad4380b447a5f,371000.0,HUF,tax,2018-06-12 08:58:27.640
company C,ec34e592e6508c69a435bba963b6d8e5,29000.0,HUF,tax,2018-06-12 08:59:28.777
company C,3a10662b4559bf63392435abfb07ec2f,197000.0,HUF,salary,2018-06-12 09:10:29.033
company C,65f1a7d51d629fcb9823aa81da379c1d,120032.0,HUF,salary,2018-06-12 09:11:30.063
company C,2fe83fefd5082668a6c3069a0ffd489b,166250.0,HUF,salary,2018-06-12 09:12:30.420
company C,3e0e110d01129540707c5dd6a95e9517,152950.0,HUF,salary,2018-07-20 12:42:37.450
company C,579a00d7827f82071411fffd6cc9335a,85020.0,HUF,salary,2018-06-12 09:17:32.103
company C,cd23a32f6837612a943cbb152ee881b1,8481.0,HUF,salary,2018-06-12 09:19:33.753
company C,8fa2a19715bbca3d9f7a566950a56ddf,738.0,HUF,salary,2018-06-12 09:20:34.810
company C,cd23a32f6837612a943cbb152ee881b1,9219.0,HUF,salary,2018-06-12 09:21:36.400
company C,b75853b76cb09249107597c2c5f9ffa8,564500.0,HUF,salary,2018-06-12 11:08:07.100
company C,a4a784f1711e456f9a5f8e40a73c2874,170000.0,HUF,tax,2018-09-07 13:26:48.990
company C,91d482cc280baa037b65487d5454da10,179000.0,HUF,tax,2018-09-07 13:27:49.103
company C,8775e74b8ee8d3ac52cf82ec402c80e8,155000.0,HUF,tax,2018-09-07 13:27:49.140
company C,5a30deed5ffd63e2630ad4380b447a5f,388000.0,HUF,tax,2018-09-07 13:31:50.253
company C,ec34e592e6508c69a435bba963b6d8e5,30000.0,HUF,tax,2018-09-07 13:32:57.700
company C,b75853b76cb09249107597c2c5f9ffa8,564500.0,HUF,salary,2018-10-26 13:43:21.533
company C,3e0e110d01129540707c5dd6a95e9517,152950.0,HUF,salary,2018-09-07 13:36:15.180
company C,579a00d7827f82071411fffd6cc9335a,161250.0,HUF,salary,2018-09-07 13:36:15.270
company C,3a10662b4559bf63392435abfb07ec2f,197000.0,HUF,salary,2018-09-07 13:33:59.410
company C,65f1a7d51d629fcb9823aa81da379c1d,120032.0,HUF,salary,2018-09-07 13:34:01.793
company C,2fe83fefd5082668a6c3069a0ffd489b,166250.0,HUF,salary,2018-09-07 13:35:02.133
company C,b75853b76cb09249107597c2c5f9ffa8,150000.0,HUF,salary,2018-06-05 08:05:09.873
company C,f0faa6ddb3eb5f8577a40e82498bb2d9,21015.0,HUF,other,2019-01-15 08:24:20.220
company D,426ef6e65c3a3517738c781b1bb5b0e0,9971.0,HUF,other,2019-03-08 10:37:14.160
company B,453d9fd7ef7aa8e6e11b8cc9c623664c,2540.0,HUF,invoice,2019-01-10 10:13:27.660
company B,915d64d0debb807845ed668b1b8aa9f3,24235.0,HUF,tax,2019-01-10 10:31:20.990
company C,9a33cc5e28a588242ad5b1a5ceb013e3,9000.0,HUF,other,2018-06-13 13:26:14.237
company D,6b3732080aa50947a6f194bf9fc93b7a,59690.0,HUF,other,2019-03-01 09:18:37.043
company D,752719edb735f5d315baf9b3bf060d60,4758.0,HUF,other,2019-03-08 09:25:46.040
company D,a812933e3ba65d86228b94e4490c6e81,153383.0,HUF,salary,2019-03-08 09:25:46.083
company D,6655a1edc8edd239e90cd532ac27df2b,163000.0,HUF,salary,2019-03-08 09:25:46.030
company D,a200b7fad50111e79eb8caa6149be0df,350455.0,HUF,salary,2019-03-08 09:25:46.020
company D,9941e0605a2d82325062ebc6d48312f6,129675.0,HUF,salary,2019-03-08 09:25:46.090
company D,b5d8ba0928d985e14ccd2168e8b3d164,500001.0,HUF,salary,2019-03-08 09:25:46.153
company D,066d24be76d30970e27980a75e717668,831250.0,HUF,salary,2019-03-08 09:25:46.203
company D,eb3148273c690d66a28a20c0ee3bb1a8,922000.0,HUF,tax,2019-03-12 13:04:12.530
company D,5029da084f46c8f2ec86353d67e9e4de,637000.0,HUF,tax,2019-03-12 13:04:12.577
company D,3385e3aee5200cdae234b81d743b7e77,542000.0,HUF,tax,2019-03-12 13:04:12.560
company D,62d44bd8cad3afbb28194b7ed93b6874,1201000.0,HUF,tax,2019-03-12 13:04:12.567
company D,a187c5e82f60fd6017468236b690e986,96000.0,HUF,tax,2019-03-12 13:04:12.590
company D,3045f76ab3bf39e94f9a1bbc9deb761b,32698.0,HUF,tax,2019-06-11 16:16:26.153
company D,f2b5dc8653cd7b41c1110073a8cf2529,11130.0,HUF,tax,2019-06-11 16:16:26.187
company D,f2b5dc8653cd7b41c1110073a8cf2529,1000.0,HUF,tax,2019-06-11 16:16:26.163
company D,d4f9a91d26e1e64fec9de4e21a5375de,4714.0,HUF,tax,2019-06-11 16:16:26.230
company D,e03a8caa52def384234e2a16141db354,8938.0,HUF,tax,2019-06-11 16:16:26.200
company D,e03a8caa52def384234e2a16141db354,1000.0,HUF,tax,2019-06-11 16:16:26.213
company D,5ac69c614f4c677e7a6f4fded4552054,37480.0,HUF,tax,2019-06-11 16:16:26.177
company D,eb3148273c690d66a28a20c0ee3bb1a8,1024000.0,HUF,tax,2019-06-11 16:16:26.240
company D,5029da084f46c8f2ec86353d67e9e4de,681000.0,HUF,tax,2019-06-11 16:16:26.250
company D,3385e3aee5200cdae234b81d743b7e77,564000.0,HUF,tax,2019-06-11 16:16:26.260
company D,62d44bd8cad3afbb28194b7ed93b6874,1238000.0,HUF,tax,2019-06-11 16:16:26.273
company D,a187c5e82f60fd6017468236b690e986,3000.0,HUF,tax,2019-06-11 16:16:26.320
company D,bc9c666e0e92df29ab12e53b5416ac55,9660.0,HUF,other,2019-03-08 10:19:41.687
company D,bc9c666e0e92df29ab12e53b5416ac55,18975.0,HUF,other,2019-03-08 10:19:41.533
company D,a9c5b5ebbc55c89d95849d2246b5f0f0,13222.0,HUF,other,2019-03-11 12:40:46.550
company C,9a33cc5e28a588242ad5b1a5ceb013e3,270000.0,HUF,other,2018-11-23 10:32:08.513
company D,0f287de6d3ce3da95f063b153558a96d,300000.0,HUF,other,2019-04-02 15:22:28.227
company C,5eb3ad375c2a50f58e26c45076847780,317500.0,HUF,invoice,2019-03-22 08:02:26.757
company C,9a33cc5e28a588242ad5b1a5ceb013e3,60000.0,HUF,other,2018-07-19 06:19:24.907
company C,b75853b76cb09249107597c2c5f9ffa8,200000.0,HUF,salary,2018-07-19 08:31:26.310
company B,0d4a806e87d5a683263bd45dbcf51f97,5404.0,HUF,invoice,2018-09-12 14:50:57.367
company D,49ff4c9db30a26368af5c76641e090ba,1905000.0,HUF,other,2019-01-31 16:43:05.630
company D,ed5e6057bc7b0921b5a16b29395f73fe,525780.0,HUF,tax,2019-01-31 14:07:08.957
company D,ed5e6057bc7b0921b5a16b29395f73fe,525780.0,HUF,other,2019-02-01 09:11:30.663
company C,20c55287f7e8d8f051ba1e0546f41646,32371.0,HUF,invoice,2018-12-15 08:23:56.497
company C,20c55287f7e8d8f051ba1e0546f41646,103229.0,HUF,invoice,2018-12-15 08:23:56.747
company C,a0c28cc16218f0393020fdf440be4a99,325120.0,HUF,invoice,2018-12-15 08:23:56.800
company C,e3b6e8cc28999384107e9fae9aa83bf6,381000.0,HUF,invoice,2018-12-15 08:23:58.197
company B,0d4a806e87d5a683263bd45dbcf51f97,5404.0,HUF,invoice,2018-12-14 20:32:49.417
company C,88061ccac93742fd333a63f73bb2ac6d,450000.0,HUF,invoice,2018-12-15 08:23:54.197
company C,02f9cfbf6726fc81b476cd2f2bcd1063,4939792.0,HUF,invoice,2018-12-15 08:23:54.947
company C,d2a6bff0056898bc6c3a197bb5eaedf1,2367300.0,HUF,invoice,2018-12-15 08:23:54.997
company C,b215d76c1b9560be992b42c56332c667,88900.0,HUF,invoice,2018-12-15 08:23:54.347
company C,29bc6a139098832dd23a0cba416bbe21,95250.0,HUF,invoice,2018-12-15 08:23:56.247
company C,29bc6a139098832dd23a0cba416bbe21,95250.0,HUF,invoice,2018-12-15 08:23:56.000
company C,20c55287f7e8d8f051ba1e0546f41646,32371.0,HUF,invoice,2018-12-15 08:23:56.147
company C,9a33cc5e28a588242ad5b1a5ceb013e3,2000000.0,HUF,other,2018-12-15 08:45:21.307
company C,32d56c728bb3acda1ababaac19acc02c,158369.0,HUF,invoice,2018-09-23 18:27:20.087
company C,29bc6a139098832dd23a0cba416bbe21,95250.0,HUF,invoice,2018-09-23 18:42:21.197
company D,752719edb735f5d315baf9b3bf060d60,4758.0,HUF,other,2019-02-07 11:57:50.423
company D,752719edb735f5d315baf9b3bf060d60,4758.0,HUF,other,2019-02-08 09:59:13.700
company C,394cbfdd3b16018b7f55d5efa79d5341,129000.0,HUF,tax,2019-02-22 12:03:23.583
company C,a5560133ebda7f6075a62b2b31b68b8a,14000.0,HUF,tax,2019-02-22 12:03:23.597
company C,4afa9362e989d01c241fdbb1829d12d6,19000.0,HUF,tax,2019-02-22 12:03:23.590
company C,8bd09f65d08684c7ccab67147d401e88,3650900.0,HUF,tax,2019-02-22 12:10:27.010
company C,e73a524a762b1122d440088382ac22a1,444500.0,HUF,invoice,2018-11-06 11:33:57.563
company C,a0c28cc16218f0393020fdf440be4a99,72390.0,HUF,invoice,2018-09-05 17:45:15.937
company C,d370b94731df91bbae2b49b4f59b1e71,127000.0,HUF,invoice,2018-11-27 11:47:12.677
company B,6d65834b3d7106ec6f0da7c1ba47c172,40000.0,HUF,invoice,2018-10-31 15:03:25.670
company B,2618ef17e143358a97fd7176299b6287,6985.0,HUF,invoice,2018-10-31 15:03:25.707
company D,54eb230d60ade748b43f630cbb57a2c0,129675.0,HUF,other,2019-02-04 14:30:07.977
company D,50d14d3f7d5e552b046b2858fc1ab5f2,129675.0,HUF,other,2019-02-04 14:30:07.917
company D,49ff4c9db30a26368af5c76641e090ba,8248650.0,HUF,other,2019-02-28 15:48:04.357
company C,3e0e110d01129540707c5dd6a95e9517,152950.0,HUF,salary,2018-11-13 21:58:25.503
company C,579a00d7827f82071411fffd6cc9335a,90682.0,HUF,salary,2018-11-09 15:17:34.963
company C,b75853b76cb09249107597c2c5f9ffa8,564500.0,HUF,salary,2018-11-13 21:58:25.487
company C,a4a784f1711e456f9a5f8e40a73c2874,152000.0,HUF,tax,2018-11-13 21:58:25.467
company C,91d482cc280baa037b65487d5454da10,168000.0,HUF,tax,2018-11-13 21:58:25.520
company C,8775e74b8ee8d3ac52cf82ec402c80e8,146000.0,HUF,tax,2018-11-13 21:58:25.430
company C,5a30deed5ffd63e2630ad4380b447a5f,366000.0,HUF,tax,2018-11-13 21:58:25.513
company C,ec34e592e6508c69a435bba963b6d8e5,28000.0,HUF,tax,2018-11-13 21:58:25.530
company C,ec34e592e6508c69a435bba963b6d8e5,30000.0,HUF,tax,2018-10-10 16:19:26.230
company C,3a10662b4559bf63392435abfb07ec2f,197000.0,HUF,salary,2018-10-10 16:35:43.520
company C,65f1a7d51d629fcb9823aa81da379c1d,120032.0,HUF,salary,2018-10-10 16:35:59.137
company C,2fe83fefd5082668a6c3069a0ffd489b,166250.0,HUF,salary,2018-10-10 16:37:01.837
company C,b75853b76cb09249107597c2c5f9ffa8,564500.0,HUF,salary,2018-10-26 13:43:21.587
company C,3e0e110d01129540707c5dd6a95e9517,152950.0,HUF,salary,2018-10-10 16:38:06.637
company C,579a00d7827f82071411fffd6cc9335a,156250.0,HUF,salary,2018-10-10 16:39:11.447
company C,8bd09f65d08684c7ccab67147d401e88,3650900.0,HUF,tax,2018-09-18 07:57:46.797
company C,476b8dfe10a43191ff7ddc62d9cafe27,78600.0,HUF,tax,2018-09-18 07:59:46.920
company C,5bfba9e33ad4be5dd894124c9293c2fb,76980.0,HUF,tax,2018-09-18 08:00:47.237
company B,453d9fd7ef7aa8e6e11b8cc9c623664c,5715.0,HUF,invoice,2018-09-18 11:02:52.067
company B,453d9fd7ef7aa8e6e11b8cc9c623664c,2540.0,HUF,invoice,2019-04-15 11:05:12.253
company D,13cacdef09566e82b700eaf5f4cd6a13,138000.0,HUF,other,2019-02-04 14:30:07.883
company B,453d9fd7ef7aa8e6e11b8cc9c623664c,15240.0,HUF,invoice,2018-11-08 19:46:24.993
company C,3a10662b4559bf63392435abfb07ec2f,197000.0,HUF,salary,2018-11-13 21:58:25.413
company C,65f1a7d51d629fcb9823aa81da379c1d,120032.0,HUF,salary,2018-11-13 21:58:25.377
company C,2fe83fefd5082668a6c3069a0ffd489b,166250.0,HUF,salary,2018-11-13 21:58:25.460
company C,6a71c32e99d7a9f2d73b1a0fad0733bf,20207.0,HUF,salary,2018-11-13 21:58:25.477
company C,6a71c32e99d7a9f2d73b1a0fad0733bf,4376.0,HUF,salary,2018-11-13 21:58:25.497
company C,a9f5974d2d26f4b3a8cffe7d90a3525b,15028.0,HUF,salary,2019-01-09 15:20:14.457
company C,b75853b76cb09249107597c2c5f9ffa8,564500.0,HUF,salary,2018-11-08 21:37:23.750
company C,32d56c728bb3acda1ababaac19acc02c,158369.0,HUF,invoice,2018-09-23 18:00:17.880
company C,32d56c728bb3acda1ababaac19acc02c,158369.0,HUF,invoice,2018-09-23 18:19:19.637
company C,20c55287f7e8d8f051ba1e0546f41646,241623.0,HUF,other,2018-10-13 10:54:59.507
company C,2d5cf677e7ee70ae9071b267dda79dba,105164.0,HUF,other,2018-12-18 11:51:12.920
company C,d5ccea30e9262030c7eba1e38a7de594,10740.0,HUF,other,2018-12-18 11:51:12.883
company B,2618ef17e143358a97fd7176299b6287,6985.0,HUF,invoice,2018-09-13 21:34:27.020
company C,5eb3ad375c2a50f58e26c45076847780,1270000.0,HUF,invoice,2019-03-05 10:20:23.190
company D,c376417626b83db49d1e0d5c2481a0ba,3000000.0,HUF,other,2019-03-07 13:34:35.320
company D,bf676b246160b616d370fb1ebe0d1654,41607.0,HUF,other,2019-03-01 09:18:37.150
company D,387fa89abe59cab1a6c9a27f42031848,4536.0,HUF,other,2019-02-25 09:25:27.793
company B,eecefd93d272875b59a3b403ed82b1d4,18000.0,HUF,tax,2019-02-28 17:44:41.323
company B,32aa69449692276d7d9347046165a33e,7000.0,HUF,tax,2019-02-28 17:44:41.333
company B,6d65834b3d7106ec6f0da7c1ba47c172,40000.0,HUF,invoice,2019-02-28 17:43:40.770
company C,b75853b76cb09249107597c2c5f9ffa8,378215.0,HUF,salary,2018-12-12 07:33:40.070
company C,729e7d6bfcb381d4c7cfa12c63c85162,186285.0,HUF,salary,2018-12-15 08:19:01.947
company C,a4a784f1711e456f9a5f8e40a73c2874,170000.0,HUF,tax,2018-12-15 08:16:57.297
company C,91d482cc280baa037b65487d5454da10,179000.0,HUF,tax,2018-12-15 08:16:57.347
company C,8775e74b8ee8d3ac52cf82ec402c80e8,155000.0,HUF,tax,2018-12-15 08:16:57.597
company C,5a30deed5ffd63e2630ad4380b447a5f,389000.0,HUF,tax,2018-12-15 08:16:57.643
company C,ec34e592e6508c69a435bba963b6d8e5,30000.0,HUF,tax,2018-12-15 08:16:57.447
company C,3a10662b4559bf63392435abfb07ec2f,197000.0,HUF,salary,2018-12-12 07:33:39.970
company C,65f1a7d51d629fcb9823aa81da379c1d,120032.0,HUF,salary,2018-12-11 07:32:26.597
company C,2fe83fefd5082668a6c3069a0ffd489b,166250.0,HUF,salary,2018-12-11 07:32:26.547
company C,a9f5974d2d26f4b3a8cffe7d90a3525b,39611.0,HUF,salary,2018-12-11 07:32:26.493
company C,6a71c32e99d7a9f2d73b1a0fad0733bf,11071.0,HUF,salary,2018-12-11 07:32:26.443
company C,6a71c32e99d7a9f2d73b1a0fad0733bf,1000.0,HUF,salary,2018-12-11 07:32:26.397
company B,6d65834b3d7106ec6f0da7c1ba47c172,40000.0,HUF,invoice,2018-10-01 14:05:28.990
company D,5d796be318d734ef7e04cdc9fd4e4d7e,705211.0,HUF,other,2019-04-12 14:06:22.310
company C,d2a6bff0056898bc6c3a197bb5eaedf1,1524000.0,HUF,invoice,2019-04-18 06:57:24.853
company B,2618ef17e143358a97fd7176299b6287,6985.0,HUF,invoice,2018-09-07 17:12:53.383
